"YEAR";"MONTH";"sst";"botT";"so";"botso";"nppv"
2003;12;16.7255725587173;15.3868286402657;38.5912496561145;38.7386338648401;3.31769331316824
2004;1;14.9738106240749;14.6591123234375;38.6262600399052;38.7449276785998;3.17767316308832
2004;2;14.4268099836894;14.29838607171;38.6910969939178;38.7696019554307;3.87118590674369
2004;3;14.4537404934734;14.27294829864;38.6857793039488;38.7962347645768;7.30880584977803
2004;4;15.3468237647132;14.472133753745;38.6731750857168;38.8312779506681;12.4385876634923
2004;5;17.3263765598584;14.7509699311222;38.6959513697806;38.8498205071982;10.9964469008905
2004;6;21.7047488497301;15.0329738925613;38.5800533041792;38.8575326459067;11.7037544268473
2004;7;25.8979817023907;15.1466332549063;38.6319441078;38.868415925961;11.8848304857441
2004;8;26.2999223652123;15.2860060143574;38.4951615590597;38.8686232909015;9.56415292169683
2004;9;24.9997777332289;15.4376026046099;38.5239318653357;38.8601240257263;7.11386547120594
2004;10;22.6769067535154;15.5664711292836;38.5455686039679;38.8157891530434;6.5100311461194
2004;11;19.2942529738726;15.7112515222524;38.5220541622027;38.7683271430634;4.90038384037398
2004;12;16.6722985473582;15.4683276947121;38.5897511282373;38.78584526553;3.69780252707403
2005;1;15.2871031583997;15.0431047547047;38.6711303885174;38.7817462452794;3.50697175463555
2005;2;14.3815637316368;14.3317115859908;38.7054785119246;38.8062676690958;3.81687967044057
2005;3;14.4437105798959;14.1519293419747;38.7191705980871;38.8107497875831;8.55708372417931
2005;4;15.0809234558819;14.3400190830413;38.7159912498322;38.821457491358;10.9080959170668
2005;5;17.9707243609614;14.5540827499244;38.6473541000038;38.8171569061715;8.95951252303974
2005;6;22.0218296986942;14.8541581757852;38.5954925892928;38.8290051449894;9.18233146948848
2005;7;25.105568696687;14.9498774772983;38.6020590237188;38.8326501172229;10.4838442711195
2005;8;25.7077437024409;15.0425354385146;38.6465987046963;38.8356994059869;9.10576562066906
2005;9;24.8615358485171;15.1666315381615;38.6395038443832;38.8101430764644;7.65626799686352
2005;10;21.6143789134991;15.2139735342374;38.5074021568743;38.7778104857415;5.92634744275579
2005;11;18.9073749026086;15.2165155140957;38.3907565770511;38.7520117056731;5.12471319209604
2005;12;15.7919733495641;14.8827942769708;38.4455268623676;38.7062880087342;3.76421130263415
2006;1;14.3688505121212;14.2581869116145;38.5333435004071;38.6890549160528;3.67115437705417
2006;2;13.635258901275;13.6754798371671;38.5269251567355;38.6751914241448;4.27734806875079
2006;3;13.8052372033172;13.6478485202801;38.624959777617;38.7336209848577;6.98768984466196
2006;4;15.1205111752868;13.8132072952977;38.5539444263816;38.7232155017121;13.7287358884261
